Algae Type,Algae Amount (kg),Wall Size (m²),Temperature (°C),Sunlight Hours,Optimal Panel Type,Algae Type Encoded,Optimal Panel Type Encoded
Scenedesmus,13.726166432750102,42.1326409573011,15.302577919402683,4.072307752634337,Vertical Column,3,4
Scenedesmus,21.770220312789057,29.986828362398853,20.71691949009022,9.074909510973498,V-Shaped,3,5
Scenedesmus,53.73426071598591,82.74478956003439,19.447203101225583,8.117468936971513,V-Shaped,3,5
Dunaliella,39.22382112674921,90.5178517819871,21.145185982653825,7.222115187698015,V-Shaped,4,5
Dunaliella,17.344852017384213,45.805296295194125,17.96256558995379,6.311079511273325,Vertical Column,4,4
Spirulina,53.61202729818359,56.144822303136536,38.8711748259617,7.957401516730266,V-Shaped,2,5
Haematococcus,3.056539487778408,12.935615350740983,30.886091141488063,4.725773617879448,V-Shaped,0,5
Spirulina,43.5752830632112,42.14090433704526,38.773214862563705,8.616980688306565,V-Shaped,2,5
Chlorella,43.71041906957827,61.6457128694062,39.81105723436947,7.090585384611727,Tubular,1,1
Chlorella,16.136766332437393,27.24336511613432,31.415776842696904,5.923191303148055,V-Shaped,1,5
Dunaliella,21.670518829657283,85.58345459309778,39.35930596698144,4.220153481123322,V-Shaped,4,5
Haematococcus,5.525273293197133,25.76995948952446,15.973249083141686,4.288150546331411,Vertical Column,0,4
Chlorella,28.313781799969316,48.82425838966672,31.98874817834771,5.7991217345273,V-Shaped,1,5
Spirulina,35.05552571738455,39.370458783878846,29.083116050826167,7.420014650624894,Vertical Column,2,4
Spirulina,74.08721131903297,90.46848722799255,22.062401649321306,6.824403132802419,Vertical Column,2,4
Chlorella,59.01597968476656,80.23289527061935,37.313955687161865,7.355583951658509,Tubular,1,1
Chlorella,23.732407554486382,28.40147974492406,37.22218560009074,8.356046152393823,Tubular,1,1
Haematococcus,5.667150860825368,12.95286617157476,22.392366851040105,8.750419846476923,V-Shaped,0,5
Haematococcus,28.35981498477317,89.15469136553138,24.1088559607058,6.361934419917137,Flat Panel,0,0
Haematococcus,44.68750135259437,85.22433351194644,25.235301795425457,10.487028648063347,Tubular,0,1
Dunaliella,25.51944049592912,41.73423453359723,33.16873060420492,10.19124977416532,V-Shaped,4,5
Scenedesmus,51.52936168478767,58.51850974624078,18.789876870002484,11.007064668136456,V-Shaped,3,5
Scenedesmus,7.399734734268836,21.50801211001758,25.630704635942347,4.300568723191259,Vertical Column,3,4
Haematococcus,20.907202486546385,57.02591629770296,15.000290868884154,7.332526627858337,V-Shaped,0,5
Dunaliella,9.523826518344777,28.32205397917244,33.07820684706385,5.604482008583863,V-Shaped,4,5
Dunaliella,3.552504959985099,10.132643987768027,22.59856280637568,5.843333296938799,Vertical Column,4,4
Scenedesmus,32.29734607672358,69.67424726230801,39.17113749498213,5.7943478662803605,V-Shaped,3,5
Haematococcus,13.752261124033284,37.26378150763863,36.21063447726311,7.381033576108873,V-Shaped,0,5
Dunaliella,16.65162892155953,26.34525709809424,32.815533327462816,10.534235732045088,V-Shaped,4,5
Spirulina,25.949952816834568,29.843959122019577,39.98859796797736,7.246009348920488,V-Shaped,2,5
Dunaliella,13.80129872565801,44.26207130447792,28.561775086566403,5.19681159621562,V-Shaped,4,5
Chlorella,42.845687076433215,80.25685456830014,32.73302071181524,5.338570432008483,V-Shaped,1,5
Haematococcus,24.088940308144057,53.368073134715495,21.721168561321083,9.027472379351993,V-Shaped,0,5
Haematococcus,23.673179027597552,74.2981747664118,30.038846982495603,6.372479297647446,V-Shaped,0,5
Dunaliella,45.34655885949199,73.76407277435176,29.00229243608489,10.245854825607209,V-Shaped,4,5
Spirulina,116.20525708500966,84.47556878858991,24.23201925538853,11.463398900557376,V-Shaped,2,5
Spirulina,12.696153833185075,21.261273142757226,35.08795271087336,4.976243954574789,V-Shaped,2,5
Dunaliella,30.703908022817416,82.63638134800327,36.54227259468363,6.192572714737528,V-Shaped,4,5
Dunaliella,23.92315767160756,69.86315748145648,18.55426116759739,5.707146783805516,Vertical Column,4,4
Dunaliella,43.49298186744309,75.4351085453851,36.413430593698166,9.609358892722078,Tubular,4,1
Dunaliella,21.158907094291497,44.246593888290505,38.67726667771298,7.970070023058892,V-Shaped,4,5
Scenedesmus,35.22961048124658,44.59195346717214,34.655141306526446,9.875551456604732,V-Shaped,3,5
Spirulina,49.019104727353735,81.77926244834795,34.55428157728116,4.995062649930595,Vertical Column,2,4
Haematococcus,11.682362412881202,31.14760644963575,39.25642774315143,7.501290625185628,V-Shaped,0,5
Spirulina,67.26059304678047,58.08614967043082,27.52719700655493,9.649545463706868,V-Shaped,2,5
Spirulina,41.46703272654245,53.403792512697294,25.73989858940162,6.470675392058727,Vertical Column,2,4
Dunaliella,55.798020624871725,95.7220405019062,39.03783347457712,9.715286109012789,Tubular,4,1
Spirulina,89.13640937848619,70.94371712119063,36.9835255044132,10.470319876508308,V-Shaped,2,5
Scenedesmus,61.916179059798274,70.54326947880082,22.251138299060923,10.971312273526834,V-Shaped,3,5
Dunaliella,36.7453447853511,94.17673886907949,16.772289397282133,6.50290528684104,Vertical Column,4,4
Chlorella,12.479426977003932,11.094109432964812,35.820759419706775,11.248696483850084,Tubular,1,1
Scenedesmus,15.023804442285677,45.16138998873453,19.67286101521154,4.158365266778035,Vertical Column,3,4
Dunaliella,21.563528572975976,40.06449691018923,23.82396258630892,8.970339592396881,V-Shaped,4,5
Haematococcus,14.257403086200496,32.24183991952528,36.94961242462087,8.844038132927011,Tubular,0,1
Haematococcus,26.74800419375565,71.68994948997113,22.14395811481765,7.462135036794101,Flat Panel,0,0
Dunaliella,15.009709628431274,44.329693727198034,16.80277732323588,5.643211267824235,Vertical Column,4,4
Haematococcus,31.351309520860887,66.90539382738758,31.043359932463957,9.371833189337655,Tubular,0,1
Spirulina,104.78892428006222,99.13256037985347,34.63172028790038,8.808821564994627,V-Shaped,2,5
Chlorella,12.487276272524529,11.033259377444006,38.53181120604629,11.317848919652029,Tubular,1,1
Dunaliella,17.167426670653956,59.300622494498754,39.42760582628934,4.824970899264606,V-Shaped,4,5
Scenedesmus,58.15872711628661,73.40989852247007,25.09002505903978,9.903079878676849,V-Shaped,3,5
Haematococcus,6.796859000195748,16.66379961211132,20.11101434873867,8.157634103155875,V-Shaped,0,5
Spirulina,32.24499627552356,34.16803804608466,20.13332346767,7.86431758047112,Vertical Column,2,4
Scenedesmus,17.479105586207954,22.95477222150077,28.74015671326892,9.51823079398497,V-Shaped,3,5
Spirulina,51.21480987269675,36.756171127660025,16.889590346351675,11.611385766764528,V-Shaped,2,5
Scenedesmus,49.163991154340366,68.36543381068194,29.976114678759537,8.98919022632213,V-Shaped,3,5
Dunaliella,22.910759432135254,32.58037411219922,15.377767105361876,11.720122955635777,V-Shaped,4,5
Chlorella,58.62167397066639,62.52012705923367,26.26716187347283,9.376448310018027,V-Shaped,1,5
Spirulina,92.67686058171265,87.94860702505224,21.77740634410164,8.781346261621625,V-Shaped,2,5
Haematococcus,24.71539433232424,65.10323356856603,17.926651035604216,7.592677960087574,V-Shaped,0,5
Spirulina,37.48944921881573,28.236937072180883,33.413380708369814,11.063950598638185,V-Shaped,2,5
Scenedesmus,35.2966005667878,46.73365217800283,32.52848986043684,9.440895083575782,V-Shaped,3,5
Haematococcus,33.768999797934974,58.77910674007893,24.640337821641204,11.490137115305751,V-Shaped,0,5
Spirulina,73.8637157326085,85.5821445997984,38.93952537709544,7.192282541139478,V-Shaped,2,5
Chlorella,39.93535806584351,69.84950646139964,33.48520574578279,5.717342911780294,V-Shaped,1,5
Chlorella,13.694758454855815,18.336293474623048,15.2079985556798,7.468662341060915,V-Shaped,1,5
Spirulina,109.82745267040872,87.51876632335818,17.10753286528376,10.457514550329504,V-Shaped,2,5
Scenedesmus,8.468118181770858,10.814874542233389,25.860082975165245,9.787582542800008,V-Shaped,3,5
Scenedesmus,23.141115711026583,31.781987198278948,30.33229212218448,9.101505975167484,V-Shaped,3,5
Scenedesmus,61.78263614701521,83.65326098332035,20.100616643464463,9.231952738718409,V-Shaped,3,5
Scenedesmus,14.031915250195144,29.29658346938481,15.34363885028363,5.987010082958402,Vertical Column,3,4
Dunaliella,28.40680048893435,41.9374747671533,16.928629213489547,11.289346281440633,V-Shaped,4,5
Chlorella,62.471420203415256,70.55845017382718,33.31833686965413,8.853853797739491,Tubular,1,1
Chlorella,59.74312026370816,89.6467877362529,24.30500979563048,6.664278974443187,V-Shaped,1,5
Spirulina,60.76634354513231,80.80925530214147,27.337524803860205,6.266438099399445,Vertical Column,2,4
Spirulina,91.17289288479904,76.41256540186228,30.41959019631353,9.943051949343513,V-Shaped,2,5
Spirulina,25.42931871885444,28.55956645757259,34.26856327263879,7.4199652028540735,Vertical Column,2,4
Spirulina,31.856666274392246,43.1604027924921,28.458298581392835,6.150828115057548,Vertical Column,2,4
Dunaliella,31.44793275190429,50.89108807608896,31.66157618817089,10.299096214018665,V-Shaped,4,5
Dunaliella,46.44376360894841,85.02788207295626,36.84307300455563,9.10363410147791,Tubular,4,1
Scenedesmus,33.22312608851663,80.55886228204199,28.37563761497332,5.155101057069338,Vertical Column,3,4
Chlorella,31.665372908963384,49.95275090557401,35.61858093367519,6.339064883297545,V-Shaped,1,5
Haematococcus,20.359858206251356,46.68695721816902,20.027468186066685,8.721861273207143,V-Shaped,0,5
Spirulina,26.69549438207632,19.485389629702468,27.27739323457913,11.41688503086742,V-Shaped,2,5
Spirulina,37.063104119734135,33.42129381867064,25.241776334399816,9.241389716194703,V-Shaped,2,5
Dunaliella,7.313671173961365,26.708203441111877,19.01156535678066,4.563935565145157,Vertical Column,4,4
Dunaliella,49.43813544943262,84.38392811761862,33.66941598834295,9.764524389155248,V-Shaped,4,5
Spirulina,28.700627686290748,37.88261877902221,17.760796585277568,6.313499570367599,Vertical Column,2,4
Scenedesmus,22.20653689008752,32.93940240233941,26.082662737929383,8.42704150292598,V-Shaped,3,5
Dunaliella,51.67742633331487,81.0363563487717,23.844728968410895,10.62844478324865,V-Shaped,4,5
Dunaliella,22.76478177409558,55.5070738079763,23.16856355075102,6.835399590344439,Vertical Column,4,4
Haematococcus,9.537274974703596,16.987669838990314,22.96522406909018,11.228467547460244,V-Shaped,0,5
Dunaliella,29.073476278475624,87.29350940513392,27.578311813788503,5.550904543495141,V-Shaped,4,5
Chlorella,34.84954038190873,51.56591331475993,37.10941367557428,6.758251360581176,V-Shaped,1,5
Haematococcus,16.341354143710603,51.32703103593057,15.331275837597763,6.367543110869253,V-Shaped,0,5
Dunaliella,22.952746019086614,54.04388040736032,33.04823068789199,7.078428937768826,Flat Panel,4,0
Dunaliella,17.99619289974989,74.68656560681772,19.132112253573936,4.015937081752562,Vertical Column,4,4
Scenedesmus,7.415682414866905,17.519890375962078,27.873333747831488,5.29090240844307,Vertical Column,3,4
Haematococcus,44.0462858824823,89.34962340994414,25.35502313929576,9.859310918501349,Tubular,0,1
Chlorella,14.534353522043808,30.012517427335325,23.85678318043039,4.8427638758506655,Vertical Column,1,4
Haematococcus,8.117744514660812,25.02379637357513,20.297358261002728,6.488019957861442,Flat Panel,0,0
Spirulina,73.730546676325,61.47209834655406,23.39184582597649,9.995123622409272,V-Shaped,2,5
Spirulina,42.73079016669999,48.60499000871298,28.9219610793024,7.326200828186575,Vertical Column,2,4
Spirulina,68.12594007861551,77.82351676711777,31.97446232595105,7.294917923339968,Vertical Column,2,4
Dunaliella,38.673192573828935,88.34742696424458,27.502818801915677,7.295664760272816,Flat Panel,4,0
Chlorella,84.04374219161348,72.69645440956509,15.553536886815737,11.56091351004807,V-Shaped,1,5
Dunaliella,9.184803194156956,22.855776833289863,17.930097642005837,6.6976526045260165,Vertical Column,4,4
Chlorella,38.74034366687308,78.83208752133496,27.80711893108713,4.914286159983836,V-Shaped,1,5
Spirulina,46.18273913891055,47.73444950494198,20.10790958497426,8.062440511670232,V-Shaped,2,5
Haematococcus,38.32615749171454,70.59217954190784,30.28341505541617,10.858471218886727,Tubular,0,1
Spirulina,77.97175488929405,71.9768466377088,29.016957373473748,9.027411652916696,V-Shaped,2,5
Scenedesmus,57.33387008051052,72.75478771484713,37.03908637351893,9.85053215762637,Tubular,3,1
Haematococcus,15.560714561909904,28.30928276224821,26.62638120751611,10.993365457256209,Tubular,0,1
Scenedesmus,41.83943503211872,50.616470172632944,23.34070989592164,10.33246562073096,V-Shaped,3,5
Spirulina,46.53766789199596,53.59099836623578,35.51496894191467,7.236549251232139,V-Shaped,2,5
Spirulina,70.16103719646819,82.31838935163431,16.892493182744687,7.10260871933545,Vertical Column,2,4
Spirulina,9.364521809622818,13.77868860186294,22.022049129656093,5.66365087431512,Vertical Column,2,4
Scenedesmus,68.6686274101483,86.31350953870137,19.54308233070391,9.94465231705104,V-Shaped,3,5
Scenedesmus,16.09045858012033,43.79220356198503,31.20795018630239,4.592843380598937,V-Shaped,3,5
Dunaliella,33.29861043805283,94.82913457092148,39.73044384894375,5.852387487720391,V-Shaped,4,5
Chlorella,23.934684689756857,41.54684808575456,23.02905381589884,5.760890607238025,V-Shaped,1,5
Spirulina,36.31125873640779,43.25337406282423,32.66585658668991,6.995843199744136,Vertical Column,2,4
Spirulina,12.477631083506116,10.75273136891714,31.4182371180402,9.670125241833231,V-Shaped,2,5
Spirulina,56.17368592724901,43.59170407413104,35.78419265554925,10.738604037999472,V-Shaped,2,5
Scenedesmus,5.555461662749544,14.3791897295542,17.384290056826465,4.829428645874212,Vertical Column,3,4
Scenedesmus,55.74719653443232,80.37639794421632,34.16287623831462,8.669708701850912,Flat Panel,3,0
Dunaliella,44.23447494565113,78.26516928247516,23.755074777268256,9.419787318587783,V-Shaped,4,5
Spirulina,82.61328891074515,76.80278684791784,31.778936834492217,8.963790280415765,V-Shaped,2,5
Scenedesmus,68.96253398565092,77.49800186068637,19.87437999750723,11.123276137754628,V-Shaped,3,5
Haematococcus,21.65929649201905,48.984680018364976,21.455775491654,8.843294060060698,V-Shaped,0,5
Chlorella,57.75087235307106,66.91521918955488,37.22819809850024,8.630454036095525,Tubular,1,1
Chlorella,54.27608580690795,74.14999085951479,22.67261282986425,7.319769723200626,V-Shaped,1,5
Spirulina,92.4190452377161,87.53623365042043,19.63431947706279,8.798170519763984,V-Shaped,2,5
Scenedesmus,48.00712563045303,60.213470063563065,33.10861015823849,9.96602703260901,V-Shaped,3,5
Chlorella,59.29920689941334,83.96478519268233,32.403903628448134,7.062390115491103,Tubular,1,1
Chlorella,44.275666722819885,59.440838041248185,38.96244589169351,7.4486949009863155,Tubular,1,1
Haematococcus,38.72457602655135,67.2736853380037,21.601549617342968,11.512547835602334,V-Shaped,0,5
Haematococcus,27.40954281471122,51.68032424537604,28.218110477460893,10.607341658528243,Tubular,0,1
Dunaliella,9.96487174101841,15.682626363465218,31.36772688390748,10.590139166392984,V-Shaped,4,5
Dunaliella,48.141648518555336,78.47661978377036,35.373493213513484,10.224201945157226,Tubular,4,1
Scenedesmus,18.811199883169586,23.554729289644666,34.341564122391645,9.982708595296575,V-Shaped,3,5
Haematococcus,14.476870129043649,47.37168751006364,26.599753286610625,6.112034799675727,V-Shaped,0,5
Spirulina,94.6313498193253,87.23083548259932,35.608172296981735,9.040319027839857,Flat Panel,2,0
Haematococcus,21.80797842108765,39.2761556525573,37.447979673941646,11.104945511472287,Tubular,0,1
Dunaliella,10.35503631192626,18.489468366193925,25.910489968239823,9.33417527827118,V-Shaped,4,5
Spirulina,112.44298254033367,97.0537228773729,35.31784049732655,9.65470284624433,Flat Panel,2,0
Spirulina,61.37225219350379,77.33655208439617,39.97231530083226,6.613113995407288,V-Shaped,2,5
Dunaliella,22.812844933424586,31.734683673118106,36.45058177518073,11.981026379217251,Tubular,4,1
Dunaliella,63.30021579239337,90.25397786824712,22.952611172586803,11.689275325681322,V-Shaped,4,5
Dunaliella,19.523910556087767,38.150019028931865,34.593456276880914,8.529445529800567,Flat Panel,4,0
Dunaliella,19.45394039087744,78.79180477927846,20.800454507720268,4.11505156857668,Vertical Column,4,4
Chlorella,14.197508963770492,21.938011984085783,32.65396255297635,6.471647920545221,V-Shaped,1,5
Spirulina,65.36155837306667,47.33336074500525,15.133654021359112,11.507309950865151,V-Shaped,2,5
Dunaliella,51.45036230633302,99.16112413591893,29.67341266397268,8.647603039105434,Flat Panel,4,0
Spirulina,52.19518401227068,45.03074245226097,26.057345136278386,9.659176000263422,V-Shaped,2,5
Scenedesmus,38.6408459999686,44.12148925380823,29.237112104306348,10.947286303531056,V-Shaped,3,5
Chlorella,23.88094769804908,29.047230871287507,23.547631952637257,8.22141972977356,V-Shaped,1,5
Spirulina,83.50275148773237,87.49407695529807,26.07648405826053,7.953181365103061,Vertical Column,2,4
Chlorella,12.9441474515106,14.801319729000792,32.8775040320925,8.745265752315746,Tubular,1,1
Spirulina,72.63277480058616,87.72772791669544,35.820797546726894,6.899450580926633,V-Shaped,2,5
Spirulina,69.31728245615837,72.17955788957406,19.183925805919525,8.002875569724484,V-Shaped,2,5
Haematococcus,7.460936870201312,24.058591181795972,31.21597391922039,6.202305707614881,V-Shaped,0,5
Scenedesmus,6.224068543505099,13.810805089514544,25.34568663301989,5.633332473345944,Vertical Column,3,4
Chlorella,27.042159965513743,25.275558571923085,31.694014790078825,10.698936638161204,Tubular,1,1
Scenedesmus,8.54361978195213,25.42907590394885,32.13488358615014,4.199729776960457,V-Shaped,3,5
Scenedesmus,69.75271263734692,91.9191731380981,26.371811070071708,9.485604343469152,V-Shaped,3,5
Scenedesmus,13.756128373773716,23.83219385597841,27.212390816497635,7.215097599125841,V-Shaped,3,5
